post_id,text,true_label,pred_label
1179083088858451968_twitter,<user> <user> yeah britisher came to trade after they traitors like mir jafar who betrayed own country and supporting britisher 😏 shame on mir jafar muslim and then jinnah who betray motherland 😐 anyways slavery is allow in muslim even they have permission to rape non muslim slaves,normal,normal
6217720_gab,the gay harry potter of journalism,normal,normal
11210312_gab,today two terrorist attacks with machete in buckinham palace and bruselles but in america the free media doesn ´ t say a thing but trump nazi hate speech white supremacist and even call the terrorism just a copycat of charlottesville violence that ´ why we need new medias and free speech,normal,normal
18488879_gab,jo cox more concerned for muslim welfare whilst down the road in halifax young white children are raped gang raped by muslims she had no care for them i hope that why she was shot,hatespeech,normal
25813947_gab,another low for the new york daily news promoting dishonest claim that trump called immigrants animals bit ly fakenews 2 ivacnl maga maga2018 tcot nodaca nodreamers noamnesty nochainimmigration buildthewall actually trump insulted animals by comparing them to ms <number>,normal,normal
13723911_gab,the average white liberal doesnt care white girls across europe are singled out to be raped by moslem invaders they will still support mass 3 rd world immigration the one thing that may make them change their minds is if you tell them how these savages rape torture animals to death,hatespeech,hatespeech
1179061571961675776_twitter,i can kill yourself just blew out,normal,normal
25888594_gab,he was a faggot just like you,offensive,offensive
12186371_gab,boobs are great but along my very long and well traveled road i have discovered that small breasted women make better lovers,offensive,normal
18928277_gab,i did suggest trump could find ways to get other budgets to pay for it and that idea is perfect way to do it after all no objects to them doing levees to keep would be floodwater under control this is a immigrant levee to keep immigrants under control,normal,normal
12385255_gab,i bet most germans would rather be bored than raped and killed by migrant monsters,hatespeech,offensive
1255332319860346881_twitter,<user> stupid nigger kill yourself,hatespeech,hatespeech
4301337_gab,this should not be called or even considered womensmarch real women do not lend themselves or rely on this new feminist bullshit its superflous judgejudy said it best when she owned katie couric these girls have no love let alone respect for themselves in return they recieve none slagfest,offensive,offensive
26361552_gab,there fluoride in the water so i am not stupid because i am a lazy faggot i am stupid because jews made me this way and i can not fix it,offensive,offensive
22105813_gab,i like women cause they are soft and pretty and they smell nice even though they are robots,normal,normal
5489191_gab,i do not see why people go camping if i wanted to freeze my balls off and shit in a bucket i would sleep at my aunt house in the ghetto,hatespeech,offensive
1179079789795299328_twitter,can not believe my contract got renewed another <number> months lol but that also means i am working on christmas now which is super gay,normal,normal
13699384_gab,his thing is retarded and un american,offensive,offensive
1265324632602787843_twitter,i be so tight when my brother bring white bitches home like mcht,offensive,offensive
1179060246351769600_twitter,<user> <user> <user> yes u r ryt arabs are very decent they dont let u feel that we r from different religion,normal,normal
18915190_gab,jesus christ man look at the size of your forehead are you smuggling illegal immigrants into the country in that thing,offensive,offensive
20197595_gab,critise islam and you will be permanently banned from twitter i never threatened violence i never promoted violence ironically islam does so here i am at gab another redpilled refugee of the culture war,offensive,normal
7180091_gab,even a lot of the fashy youngsters are fags you see a lot of that shit on 4 chan all these faggots arguing for a nazi fag alliance society is pozzed as fuck maga,offensive,hatespeech
13938153_gab,camel raping sandniggers lazy dumb niggers and dirty tacobending beaners inspire me,hatespeech,hatespeech
1087775382177230848_twitter,ho busy hore ka zounung tse tonight makgoa on their balcony motho with the jams a child hoeletsing ho matasa,normal,offensive
1246266960943472640_twitter,soo what countries taking american refugees because this system is acrumbling,normal,normal
14908239_gab,that seems like a misleading generalization i heard black women do not like giving oral i bet the black gays do though and the dl guys probably do so prob <number> <number> tops,offensive,normal
9867294_gab,britain and usa are israel real enemies and the palestinians and other arabs are potential partners against american imperialism,normal,offensive
22312716_gab,exodus the kike foundational lie before the holohoax <number> jew men plus all wives children animals so millions tramping through a small desert prior people had crossed for <number> yrs yet they are lost <number> years zero evidence bs all things jew are <percent> lie twisted beyond reality or total fiction,hatespeech,hatespeech
19332653_gab,rotherham is the trigger for the world whites allowing the rape of white children by paki muslims and covered up for diversity means many mps councillors police should be swinging from a rope and any fucked up media rep who refuses to see the truth,normal,hatespeech
