post_id,text,true_label,pred_label
25560967_gab,they never say that a muzzie was involved but everybody knows better,hatespeech,hatespeech
1879106_gab,<number> of <number> borders are being erased fundamental human standards are being toppled the refugee stampede and the sexual perversion are promoted by the cultural marxists as a way of destroying the middle class barrier to establishing their social tyranny and by the multinational corporations,offensive,offensive
14826494_gab,flaring your nostrils in every photo is the new white trying to be black,normal,normal
1098403681433780225_twitter,rip zion shoe,normal,normal
24004709_gab,are these jews posing as arabs,offensive,offensive
25475856_gab,fast nigger wants to drive fass see ya at the next red light nigga,hatespeech,hatespeech
18227578_gab,piss off you thirsty brown thot no one asked you i do not listen to chubby street shitters or kike manlets,hatespeech,hatespeech
21706524_gab,white woman murdered by muslim cop shitskin cop walks free no jail time,offensive,hatespeech
1178782937652826112_twitter,<user> <user> white supremacy and white ethnonationalism are not actually interchangeable white separatists that discuss race realism and average iqs and overall economic success of races will tell you jews and asians rank well above whites,normal,normal
1151321909201702912_twitter,“ never let a bitch take your spot period ” rosa parks <number>,offensive,offensive
17970502_gab,i like how they call you faggot and nigger one minute then and act highbrow the next usually over a mild difference of opinion,hatespeech,hatespeech
17715535_gab,if you can keep your daughter a virgin until <number> there is a <number> chance she will not have a illegitimate baby by some ghetto thug on welfare warn your daughters color does matter and so does culture and religion,offensive,offensive
21594772_gab,i have to say i am impressed by britain willingness to patrol thots trying to enter the country i d be significantly more impressed however if they managed to stop all the rape perpetrated by muslim scumbags,hatespeech,hatespeech
16723301_gab,the fat nigger has tits on her back and pubes growing out of her hayid 🙈,hatespeech,hatespeech
20075975_gab,i too hate the current shitty times when black races are everywhere and the new anti white gestapo laws hunt us down i do not want to see white sluts and black nigs arabs couples on the street makes me sick,hatespeech,hatespeech
1185410004838428672_twitter,niggas pulled up on a nigga said hey come to hr for a drug test homie said word bet i quit lmfao,normal,normal
13508921_gab,i swear these little queers have nothing better to than make themselves miserable,offensive,hatespeech
1179010070505545728_twitter,i be getting nervous for nothing im that bitch period,normal,normal
6653253_gab,if money was grown on trees women would be dating monkeys oh wait never mind,hatespeech,normal
1179052403431235584_twitter,my solution would be to come out express the pain and mortification masc presenting black gay men feel on top of the already stigmatized experience of homosexuality resentment of heterosexuals the black church appeal to empathy and understanding apologize profusely,normal,normal
13914769_gab,bbc sunday morning that oddity andrew marr interviews a bunch left wing politician followed by sunday morning live hosted by a jewess a gay nigger pushing for moslem isis fighters to come to britain and we are forced to pay for this shite,hatespeech,hatespeech
1087239631165419520_twitter,<user> it a refugees fault for ↔ sucking up all the oxygen ↔ thus my issues get ignored or minimized ↕ citizens before regugees ↕,offensive,normal
9120350_gab,you d think they d stop showing all those advertisements pushing the idea of black men in relationships with white women then given that it must greatly upset the sheboon demographic seeing their future baby daddies getting with some white skank uu girl you betta watch yoself,offensive,offensive
1194225983064166402_twitter,<user> why i still hate you you delete artpop,normal,normal
1163476366026772482_twitter,fuck it no one liked but we still answering <number> brown eyes black hair,normal,normal
1187767526647828480_twitter,been solid but all these bitches do is fold ew,offensive,offensive
1179009626588745728_twitter,<user> <user> <user> sure numbers of the holocaust are probably inflated your religion is still bs,normal,normal
4975691_gab,if the moderate liberal left will not denounce violence created by far left anarchists who have attached their band wagon to the progressive platform they deserve everything they get when violence is all you have left you have lost the argument riotingisdomesticterrorism,normal,offensive
1125149214546096129_twitter,<user> <user> fuck you die already you shit spewing pussy grabber i fucking hate you hope you choke on an egg mcmuffin,offensive,offensive
1126954220673019904_twitter,<user> weaponizing sex evidently the only power women have cause thoughtful debate logic and voting is so <number>,offensive,normal
12646112_gab,did not a nigger just shoot up a white church just wondering because i have not seen any politicians or media people screaming for any all to disavow black supremacy,normal,hatespeech
10605861_gab,<number> rache für die niederlage des sozialismus import einer neuen arbeiterklasse weil die bisherige nicht mitspielt der islam wird als religion der armen verklärt schierer nihilismus der wohlstandsverwahllosten und dazu noch gewinninteresse,normal,normal
1178771669336416256_twitter,top quotes from tonight include <user> saying they are a slytherin and proud because they are fucking queer 🐍 also gryffindor is so heteronormative and basic it for people who have the personality of bread and courage 🍞 🦁 bam ein publishing <user>,normal,normal
